Time / min,4COPh-ArOPh,Product,Mass Balance
186.99509999999998,51.847345984749104,84.21891380738818,136.0662597921373
187.24233333333333,51.716068903426645,84.07912079941612,135.79518970284278
187.49691666666664,51.5657624329987,84.18095414956748,135.7467165825662
187.74509999999998,51.58039654214389,84.75031787730926,136.33071441945316
187.99231666666668,51.34021345028408,84.26792074341395,135.60813419369805
188.24813333333333,51.86155258188617,84.64130546953606,136.50285805142224
188.49530000000001,51.7502677611456,84.75885749218604,136.50912525333163
188.7436833333333,51.50439302636306,84.71477696895384,136.21916999531692
188.9979,51.32435110303788,84.9633482983159,136.2876994013538
189.24673333333334,51.52470034892906,84.92046980912444,136.4451701580535
189.49396666666664,51.036704125851216,85.16695944422423,136.20366357007543
189.74893333333335,51.065189932698665,85.04927251398831,136.11446244668699
189.99615,50.556896538064656,85.11196187723039,135.66885841529503
190.24388333333337,51.703395712584076,85.27288508711361,136.9762807996977
190.49908333333332,50.80169591703102,85.29878999792955,136.10048591496056
190.74723333333333,51.23895152833678,85.50628239337752,136.7452339217143
190.99445000000003,50.415681425421425,85.35689651123826,135.77257793665967
191.24946666666668,50.730640838403694,85.91168435751578,136.64232519591948
191.49835000000002,50.800590675363054,85.59865234490178,136.39924302026483
191.74599999999998,48.87873536244233,86.70625718045791,135.58499254290024
192.0006,47.82888855807351,87.53400085780576,135.36288941587927
192.24795,47.13272774660364,87.51975895509256,134.6524867016962
192.49553333333333,47.60240281369399,87.17454701673167,134.77694983042565
192.74318333333335,47.794020108056074,87.54056218707646,135.33458229513252
192.99921666666668,47.14417087257596,86.94344090023736,134.08761177281332
193.24641666666668,47.235848458308524,86.75997381793991,133.99582227624842
193.49376666666666,46.68013444372749,86.84522862679674,133.52536307052424
